# 20250208T1632
# N=437
sample	sample_sex	input_path
HG03583-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03583-XX/HG03583-XX.hap2.chrX.fasta
HG01940-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01940-XX/HG01940-XX.hap2.chrX.fasta
HG01940-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01940-XX/HG01940-XX.hap1.chrX.fasta
HG00235-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00235-XX/HG00235-XX.hap2.chrX.fasta
HG00235-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00235-XX/HG00235-XX.hap1.chrX.fasta
HG02165-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02165-XX/HG02165-XX.hap2.chrX.fasta
HG02165-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02165-XX/HG02165-XX.hap1.chrX.fasta
HG00140-I1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00140-I1/HG00140-I1.hap1.chrY.fasta
HG00140-I1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00140-I1/HG00140-I1.hap2.chrX.fasta
HG01969-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01969-XX/HG01969-XX.hap2.chrX.fasta
HG01969-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01969-XX/HG01969-XX.hap1.chrX.fasta
NA20346-E1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA20346-E1/NA20346-E1.hap1.chrY.fasta
NA20346-E1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA20346-E1/NA20346-E1.hap2.chrX.fasta
HG04187-H1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG04187-H1/HG04187-H1.hap2.chrX.fasta
HG04187-H1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG04187-H1/HG04187-H1.hap1.chrY.fasta
NA18952-D1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA18952-D1/NA18952-D1.hap1.chrY.fasta
NA18952-D1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA18952-D1/NA18952-D1.hap2.chrX.fasta
HG03458-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03458-XX/HG03458-XX.hap1.chrX.fasta
HG03458-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03458-XX/HG03458-XX.hap2.chrX.fasta
HG03834-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03834-XX/HG03834-XX.hap1.chrX.fasta
HG03834-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03834-XX/HG03834-XX.hap2.chrX.fasta
HG02738-R1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02738-R1/HG02738-R1.hap1.chrY.fasta
HG02738-R1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02738-R1/HG02738-R1.hap2.chrX.fasta
HG00642-R1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00642-R1/HG00642-R1.hap2.chrX.fasta
HG00642-R1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00642-R1/HG00642-R1.hap1.chrY.fasta
HG00438-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00438-XX/HG00438-XX.hap2.chrX.fasta
HG00438-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00438-XX/HG00438-XX.hap1.chrX.fasta
HG02132-Q1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02132-Q1/HG02132-Q1.hap1.chrY.fasta
HG02132-Q1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02132-Q1/HG02132-Q1.hap2.chrX.fasta
NA20799-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA20799-XX/NA20799-XX.hap2.chrX.fasta
NA20799-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA20799-XX/NA20799-XX.hap1.chrX.fasta
HG00323-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00323-XX/HG00323-XX.hap2.chrX.fasta
HG00323-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00323-XX/HG00323-XX.hap1.chrX.fasta
NA18565-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA18565-XX/NA18565-XX.hap1.chrX.fasta
NA18565-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA18565-XX/NA18565-XX.hap2.chrX.fasta
NA18974-C1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA18974-C1/NA18974-C1.hap1.chrY.fasta
NA18974-C1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA18974-C1/NA18974-C1.hap2.chrX.fasta
NA18983-D1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA18983-D1/NA18983-D1.hap2.chrX.fasta
NA18983-D1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA18983-D1/NA18983-D1.hap1.chrY.fasta
HG01530-T1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01530-T1/HG01530-T1.hap1.chrY.fasta
HG01530-T1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01530-T1/HG01530-T1.hap2.chrX.fasta
NA20809-J2.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA20809-J2/NA20809-J2.hap1.chrY.fasta
NA20809-J2.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA20809-J2/NA20809-J2.hap2.chrX.fasta
HG01167-I2.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01167-I2/HG01167-I2.hap2.chrX.fasta
HG01167-I2.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01167-I2/HG01167-I2.hap1.chrY.fasta
HG02523-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02523-XX/HG02523-XX.hap2.chrX.fasta
HG02523-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02523-XX/HG02523-XX.hap1.chrX.fasta
HG02698-Q1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02698-Q1/HG02698-Q1.hap1.chrY.fasta
HG02698-Q1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02698-Q1/HG02698-Q1.hap2.chrX.fasta
HG00272-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00272-XX/HG00272-XX.hap1.chrX.fasta
HG00272-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00272-XX/HG00272-XX.hap2.chrX.fasta
HG03225-B3.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03225-B3/HG03225-B3.hap1.chrY.fasta
HG03225-B3.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03225-B3/HG03225-B3.hap2.chrX.fasta
HG00673-O2.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00673-O2/HG00673-O2.hap1.chrY.fasta
HG00673-O2.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00673-O2/HG00673-O2.hap2.chrX.fasta
HG03704-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03704-XX/HG03704-XX.hap1.chrX.fasta
HG03704-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03704-XX/HG03704-XX.hap2.chrX.fasta
HG03130-E1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03130-E1/HG03130-E1.hap1.chrY.fasta
HG03130-E1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03130-E1/HG03130-E1.hap2.chrX.fasta
HG02129-O2.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02129-O2/HG02129-O2.hap1.chrY.fasta
HG02129-O2.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02129-O2/HG02129-O2.hap2.chrX.fasta
HG00544-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00544-XX/HG00544-XX.hap2.chrX.fasta
HG00544-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00544-XX/HG00544-XX.hap1.chrX.fasta
HG01934-R1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01934-R1/HG01934-R1.hap1.chrY.fasta
HG01934-R1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01934-R1/HG01934-R1.hap2.chrX.fasta
HG00146-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00146-XX/HG00146-XX.hap2.chrX.fasta
HG00146-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00146-XX/HG00146-XX.hap1.chrX.fasta
HG00329-N1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00329-N1/HG00329-N1.hap2.chrX.fasta
HG00329-N1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00329-N1/HG00329-N1.hap1.chrY.fasta
NA21144-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA21144-XX/NA21144-XX.hap2.chrX.fasta
NA21144-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA21144-XX/NA21144-XX.hap1.chrX.fasta
HG02300-Q1.hap1.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02300-Q1/HG02300-Q1.hap1.chrX.fasta
HG02300-Q1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02300-Q1/HG02300-Q1.hap2.chrX.fasta
HG04204-R1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG04204-R1/HG04204-R1.hap2.chrX.fasta
HG04204-R1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG04204-R1/HG04204-R1.hap1.chrY.fasta
HG02258-E1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02258-E1/HG02258-E1.hap2.chrX.fasta
HG02258-E1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02258-E1/HG02258-E1.hap1.chrY.fasta
HG04199-L1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG04199-L1/HG04199-L1.hap1.chrY.fasta
HG04199-L1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG04199-L1/HG04199-L1.hap2.chrX.fasta
HG02717-E1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02717-E1/HG02717-E1.hap2.chrX.fasta
HG02717-E1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02717-E1/HG02717-E1.hap1.chrY.fasta
HG02630-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02630-XX/HG02630-XX.hap1.chrX.fasta
HG02630-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02630-XX/HG02630-XX.hap2.chrX.fasta
HG02055-E1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02055-E1/HG02055-E1.hap1.chrY.fasta
HG02055-E1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02055-E1/HG02055-E1.hap2.chrX.fasta
HG02145-E1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02145-E1/HG02145-E1.hap2.chrX.fasta
HG02145-E1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02145-E1/HG02145-E1.hap1.chrY.fasta
HG01074-E1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01074-E1/HG01074-E1.hap2.chrX.fasta
HG01074-E1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01074-E1/HG01074-E1.hap1.chrY.fasta
HG02976-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02976-XX/HG02976-XX.hap2.chrX.fasta
HG02976-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02976-XX/HG02976-XX.hap1.chrX.fasta
HG03041-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03041-XX/HG03041-XX.hap1.chrX.fasta
HG03041-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03041-XX/HG03041-XX.hap2.chrX.fasta
HG01960-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01960-XX/HG01960-XX.hap2.chrX.fasta
HG01960-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01960-XX/HG01960-XX.hap1.chrX.fasta
HG00321-I1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00321-I1/HG00321-I1.hap2.chrX.fasta
HG00321-I1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00321-I1/HG00321-I1.hap1.chrY.fasta
HG00597-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00597-XX/HG00597-XX.hap2.chrX.fasta
HG00597-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00597-XX/HG00597-XX.hap1.chrX.fasta
HG02257-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02257-XX/HG02257-XX.hap2.chrX.fasta
HG02257-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02257-XX/HG02257-XX.hap1.chrX.fasta
HG03017-R2.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03017-R2/HG03017-R2.hap2.chrX.fasta
HG03017-R2.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03017-R2/HG03017-R2.hap1.chrY.fasta
HG02735-J2.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02735-J2/HG02735-J2.hap2.chrX.fasta
HG02735-J2.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02735-J2/HG02735-J2.hap1.chrY.fasta
NA19776-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA19776-XX/NA19776-XX.hap2.chrX.fasta
NA19776-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA19776-XX/NA19776-XX.hap1.chrX.fasta
HG02004-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02004-XX/HG02004-XX.hap2.chrX.fasta
HG02004-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02004-XX/HG02004-XX.hap1.chrX.fasta
HG01358-R1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01358-R1/HG01358-R1.hap2.chrX.fasta
HG01358-R1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01358-R1/HG01358-R1.hap1.chrY.fasta
HG03688-L1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03688-L1/HG03688-L1.hap2.chrX.fasta
HG03688-L1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03688-L1/HG03688-L1.hap1.chrY.fasta
HG01150-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01150-XX/HG01150-XX.hap2.chrX.fasta
HG01150-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01150-XX/HG01150-XX.hap1.chrX.fasta
HG02572-E1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02572-E1/HG02572-E1.hap1.chrY.fasta
HG02572-E1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02572-E1/HG02572-E1.hap2.chrX.fasta
HG02723-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02723-XX/HG02723-XX.hap1.chrX.fasta
HG02723-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02723-XX/HG02723-XX.hap2.chrX.fasta
NA20282-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA20282-XX/NA20282-XX.hap2.chrX.fasta
NA20282-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA20282-XX/NA20282-XX.hap1.chrX.fasta
HG03470-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03470-XX/HG03470-XX.hap2.chrX.fasta
HG03470-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03470-XX/HG03470-XX.hap1.chrX.fasta
HG00867-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00867-XX/HG00867-XX.hap1.chrX.fasta
HG00867-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00867-XX/HG00867-XX.hap2.chrX.fasta
HG03516-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03516-XX/HG03516-XX.hap2.chrX.fasta
HG03516-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03516-XX/HG03516-XX.hap1.chrX.fasta
HG01261-R1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01261-R1/HG01261-R1.hap2.chrX.fasta
HG01261-R1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01261-R1/HG01261-R1.hap1.chrY.fasta
HG02109-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02109-XX/HG02109-XX.hap2.chrX.fasta
HG02109-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02109-XX/HG02109-XX.hap1.chrX.fasta
HG01346-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01346-XX/HG01346-XX.hap2.chrX.fasta
HG01346-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01346-XX/HG01346-XX.hap1.chrX.fasta
HG04153-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG04153-XX/HG04153-XX.hap2.chrX.fasta
HG04153-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG04153-XX/HG04153-XX.hap1.chrX.fasta
HG02135-O2.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02135-O2/HG02135-O2.hap1.chrY.fasta
HG02135-O2.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02135-O2/HG02135-O2.hap2.chrX.fasta
NA19338-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA19338-XX/NA19338-XX.hap1.chrX.fasta
